user_id,track_name,artist_name,rating,timestamp
35-618-0055,got to be loved,leon ware,4,2024-12-05 14:25:22.819404
35-618-0055,gals love money man,papa san,4,2024-12-05 14:25:22.819416
00-983-1566,can't stop,christafari,5,2024-12-05 14:25:22.819686
00-983-1566,betcha by golly wow,norman connors,5,2024-12-05 14:25:22.819740
00-983-1566,as time goes by,billie holiday,5,2024-12-05 14:25:22.819754
00-983-1566,street hop 2010,"royce da 5'9""",5,2024-12-05 14:25:22.819767
00-983-1566,jim fear,the dillinger escape plan,3,2024-12-05 14:25:22.819779
43-287-1951,that's what you get,paramore,3,2024-12-05 14:25:22.820056
43-287-1951,santa claus is coming to town,ella fitzgerald,4,2024-12-05 14:25:22.820071
43-287-1951,talk to me texas,keith whitley,5,2024-12-05 14:25:22.820084
43-287-1951,lightyears,eraserheads,4,2024-12-05 14:25:22.820097
43-287-1951,a fire i can't put out,george strait,4,2024-12-05 14:25:22.820109
47-406-9492,gimmie got shot,yg,5,2024-12-05 14:25:22.820375
47-406-9492,for sentimental reasons,the righteous brothers,4,2024-12-05 14:25:22.820389
47-406-9492,can't forget about you,alabama,3,2024-12-05 14:25:22.820402
47-406-9492,fire away,chris stapleton,4,2024-12-05 14:25:22.820415
47-406-9492,heaven,the rolling stones,4,2024-12-05 14:25:22.820437
87-144-7787,get my party on,shaggy,4,2024-12-05 14:25:22.820712
87-144-7787,jody,del shannon,4,2024-12-05 14:25:22.820727
87-144-7787,throw down the sword,wishbone ash,3,2024-12-05 14:25:22.820740
87-144-7787,good things,bodeans,3,2024-12-05 14:25:22.820752
87-144-7787,nascent,tesseract,4,2024-12-05 14:25:22.820764
40-172-2859,the devil don't sleep,brantley gilbert,5,2024-12-05 14:25:22.821026
40-172-2859,i fall to pieces,michael nesmith,5,2024-12-05 14:25:22.821040
40-172-2859,i'm shootin' for tomorrow,loretta lynn,5,2024-12-05 14:25:22.821053
40-172-2859,the sinner,memphis may fire,3,2024-12-05 14:25:22.821065
40-172-2859,house in the woods,tom petty,3,2024-12-05 14:25:22.821077
95-080-1183,heel of a stranger,ufo,4,2024-12-05 14:25:22.821347
95-080-1183,dear michael,michael jackson,4,2024-12-05 14:25:22.821362
95-080-1183,don't,bryson tiller,3,2024-12-05 14:25:22.821375
95-080-1183,peace of mind,nina simone,5,2024-12-05 14:25:22.821387
95-080-1183,a fool such as i,willie nelson,4,2024-12-05 14:25:22.821399
93-029-6148,mystic man,peter tosh,5,2024-12-05 14:25:22.821662
93-029-6148,marquee moon,television,4,2024-12-05 14:25:22.821677
93-029-6148,i used to love her,slightly stoopid,5,2024-12-05 14:25:22.821690
93-029-6148,this masquerade,leon russell,4,2024-12-05 14:25:22.821702
93-029-6148,living dead girl,rob zombie,3,2024-12-05 14:25:22.821714
94-061-1253,come on in my kitchen,johnny winter,5,2024-12-05 14:25:22.821979
94-061-1253,i'm walkin',robert cray,5,2024-12-05 14:25:22.821994
94-061-1253,it's like that,pete rock & c.l. smooth,3,2024-12-05 14:25:22.822007
94-061-1253,runaway,aurora,4,2024-12-05 14:25:22.822019
94-061-1253,the hustler,willie colón,4,2024-12-05 14:25:22.822031
40-788-8459,that's how strong my love is,otis redding,5,2024-12-05 14:25:22.822291
40-788-8459,this beautiful life,the dear hunter,4,2024-12-05 14:25:22.822305
40-788-8459,for you,brian hughes,4,2024-12-05 14:25:22.822318
40-788-8459,white girl,x,3,2024-12-05 14:25:22.822330
40-788-8459,out of the woods,taylor swift,3,2024-12-05 14:25:22.822342
75-786-5766,living in america,the sounds,3,2024-12-05 14:25:22.822621
75-786-5766,oblivion,bastille,3,2024-12-05 14:25:22.822636
75-786-5766,tower of babel,elton john,5,2024-12-05 14:25:22.822649
75-786-5766,you lie,dr. john,5,2024-12-05 14:25:22.822661
75-786-5766,good enough,van halen,4,2024-12-05 14:25:22.822673
64-133-4528,the one,lucky dube,5,2024-12-05 14:25:22.822930
64-133-4528,burning,kora,3,2024-12-05 14:25:22.822945
64-133-4528,"swing low, sweet chariot",joan baez,5,2024-12-05 14:25:22.822958
64-133-4528,fever,junior byles,5,2024-12-05 14:25:22.822970
64-133-4528,i ain't studdin you,bobby rush,5,2024-12-05 14:25:22.822981
25-637-7466,let's talk about it (feat. clipse),jermaine dupri,4,2024-12-05 14:25:22.823247
25-637-7466,crying lightning,arctic monkeys,4,2024-12-05 14:25:22.823266
25-637-7466,it's my way,tammy wynette,3,2024-12-05 14:25:22.823280
25-637-7466,true love is hard to find,bonnie raitt,4,2024-12-05 14:25:22.823292
25-637-7466,release me (the fear),cas haley,5,2024-12-05 14:25:22.823305
75-762-9458,i luv your girl,the-dream,5,2024-12-05 14:25:22.823587
75-762-9458,simple man,randy houser,3,2024-12-05 14:25:22.823603
75-762-9458,only my heart talkin',alice cooper,5,2024-12-05 14:25:22.823620
75-762-9458,get you good,roy woods,4,2024-12-05 14:25:22.823637
75-762-9458,g-shit,ice cube,4,2024-12-05 14:25:22.823654
58-079-4422,tell me that you love me,eric clapton,5,2024-12-05 14:25:22.823918
58-079-4422,the god behind the pines,l'indécis,3,2024-12-05 14:25:22.823933
58-079-4422,love o' love,nina simone,3,2024-12-05 14:25:22.823946
58-079-4422,moonlight on the colorado,the platters,5,2024-12-05 14:25:22.823959
58-079-4422,twist of the knife,the fabulous thunderbirds,3,2024-12-05 14:25:22.823973
54-253-3751,pretty girl,atlanta rhythm section,3,2024-12-05 14:25:22.824242
54-253-3751,give and take,santana,3,2024-12-05 14:25:22.824257
54-253-3751,foolish heart,nina,4,2024-12-05 14:25:22.824270
54-253-3751,honeysuckle rose,fats waller,5,2024-12-05 14:25:22.824282
54-253-3751,"hungry freaks, daddy",frank zappa,5,2024-12-05 14:25:22.824295
87-756-6183,bloodstain,unkle,3,2024-12-05 14:25:22.824559
87-756-6183,you win again,charley pride,3,2024-12-05 14:25:22.824580
87-756-6183,take me inside (christophe goze mix),afterlife,3,2024-12-05 14:25:22.824594
87-756-6183,the letter,the box tops,4,2024-12-05 14:25:22.824606
87-756-6183,honaloochie boogie,mott the hoople,3,2024-12-05 14:25:22.824619
92-449-4802,it won't matter anyway,shotgun rider,3,2024-12-05 14:25:22.824883
92-449-4802,"every minute, every hour",dean martin,4,2024-12-05 14:25:22.824897
92-449-4802,the mess,wings,3,2024-12-05 14:25:22.824911
92-449-4802,glorious,the breeders,5,2024-12-05 14:25:22.824923
92-449-4802,not dark yet,bob dylan,3,2024-12-05 14:25:22.824935
16-542-5123,eat you alive,limp bizkit,4,2024-12-05 14:25:22.825192
16-542-5123,a.d. 1928,styx,4,2024-12-05 14:25:22.825206
16-542-5123,drifting in space,captain beyond,4,2024-12-05 14:25:22.825218
16-542-5123,it's been too long,quicksilver messenger service,3,2024-12-05 14:25:22.825230
16-542-5123,down to the nightclub,tower of power,5,2024-12-05 14:25:22.825242
89-177-0311,speak for me,john mayer,5,2024-12-05 14:25:22.825522
89-177-0311,bodas de oro (feat. rubén gonzález & jesús ramos),buena vista social club,4,2024-12-05 14:25:22.825542
89-177-0311,four kicks,kings of leon,4,2024-12-05 14:25:22.825556
89-177-0311,the best,wayne wonder,3,2024-12-05 14:25:22.825569
89-177-0311,a milli,lil wayne,3,2024-12-05 14:25:22.825581
15-578-7419,and then,james tillman,3,2024-12-05 14:25:22.825837
15-578-7419,don't stand so close to me,the police,4,2024-12-05 14:25:22.825851
15-578-7419,all the way up,fat joe,4,2024-12-05 14:25:22.825864
15-578-7419,mr. briefcase,lee ritenour,4,2024-12-05 14:25:22.825877
15-578-7419,tough to tie down,jordan davis,3,2024-12-05 14:25:22.825888
63-763-2424,la tortura (feat. alejandro sanz),shakira,3,2024-12-05 14:25:22.826153
63-763-2424,over my head (cable car),a day to remember,3,2024-12-05 14:25:22.826167
63-763-2424,touch it,busta rhymes,3,2024-12-05 14:25:22.826180
63-763-2424,king of the south,big k.r.i.t.,3,2024-12-05 14:25:22.826192
63-763-2424,getting away with murder,papa roach,3,2024-12-05 14:25:22.826204
85-564-8955,kiss you tonight,david nail,3,2024-12-05 14:25:22.826479
85-564-8955,don't get weary,gramatik,4,2024-12-05 14:25:22.826493
85-564-8955,how a cowgirl says goodbye,tracy lawrence,5,2024-12-05 14:25:22.826505
85-564-8955,i get lonely in a hurry,george jones,4,2024-12-05 14:25:22.826517
85-564-8955,undo the right,willie nelson,4,2024-12-05 14:25:22.826529
82-463-0994,oh children,sizzla,4,2024-12-05 14:25:22.826788
82-463-0994,who's gonna take the weight?,gang starr,4,2024-12-05 14:25:22.826803
82-463-0994,plastic fantastic lover,jefferson airplane,4,2024-12-05 14:25:22.826817
82-463-0994,i'm back,ky-mani marley,4,2024-12-05 14:25:22.826829
82-463-0994,talent is an asset,sparks,3,2024-12-05 14:25:22.826852
38-020-5094,impediment (feat. lindsay olsen),joomanji,5,2024-12-05 14:25:22.827132
38-020-5094,too busy being in love,doug stone,3,2024-12-05 14:25:22.827152
38-020-5094,you shook me all night long,ac/dc,3,2024-12-05 14:25:22.827165
38-020-5094,in the garden,brad paisley,5,2024-12-05 14:25:22.827177
38-020-5094,redemption,johnny cash,5,2024-12-05 14:25:22.827189
48-502-7640,i think it's time she learned,waylon jennings,4,2024-12-05 14:25:22.827467
48-502-7640,let it grow,eric clapton,3,2024-12-05 14:25:22.827481
48-502-7640,gravity is a b**ch,miranda lambert,4,2024-12-05 14:25:22.827494
48-502-7640,yes,jay & the americans,3,2024-12-05 14:25:22.827511
48-502-7640,it's that time of day,kenny chesney,5,2024-12-05 14:25:22.827523
96-167-5079,lonesome whistle,little feat,3,2024-12-05 14:25:22.827820
96-167-5079,walls of the cave,phish,5,2024-12-05 14:25:22.827835
96-167-5079,leave me alone (ruby red dress),helen reddy,4,2024-12-05 14:25:22.827848
96-167-5079,slaves,bad religion,3,2024-12-05 14:25:22.827861
96-167-5079,"swing low, sweet chariot",big bill broonzy,5,2024-12-05 14:25:22.827874
78-288-6342,human work of art,maxi priest,3,2024-12-05 14:25:22.828132
78-288-6342,voices in the sky,the moody blues,4,2024-12-05 14:25:22.828147
78-288-6342,web in front,archers of loaf,4,2024-12-05 14:25:22.828160
78-288-6342,make this go on forever,snow patrol,3,2024-12-05 14:25:22.828173
78-288-6342,babylon,juju rogers,4,2024-12-05 14:25:22.828186
47-589-4195,affirmation,savage garden,5,2024-12-05 14:25:22.828447
47-589-4195,of a lifetime,journey,3,2024-12-05 14:25:22.828462
47-589-4195,sweet creature,harry styles,5,2024-12-05 14:25:22.828475
47-589-4195,together tomorrow,thee oh sees,3,2024-12-05 14:25:22.828487
47-589-4195,same damn life,seether,5,2024-12-05 14:25:22.828499
97-126-8270,hold you in my arms,ray lamontagne,3,2024-12-05 14:25:22.828767
97-126-8270,damn good,david lee roth,3,2024-12-05 14:25:22.828782
97-126-8270,whatever it takes,imagine dragons,3,2024-12-05 14:25:22.828795
97-126-8270,here's your letter,blink-182,4,2024-12-05 14:25:22.828808
97-126-8270,north memphis,project pat,4,2024-12-05 14:25:22.828820
44-431-2323,i won't forget you,poison,3,2024-12-05 14:25:22.829081
44-431-2323,seven minute mind,the bad plus,5,2024-12-05 14:25:22.829095
44-431-2323,winter weather (feat. peggy lee),benny goodman,5,2024-12-05 14:25:22.829108
44-431-2323,i wanna fall in love,dolly parton,3,2024-12-05 14:25:22.829120
44-431-2323,alone again (naturally),diana krall,3,2024-12-05 14:25:22.829132
00-016-2658,"yesterday, when i was young",glen campbell,5,2024-12-05 14:25:22.829392
00-016-2658,happy?,mudvayne,5,2024-12-05 14:25:22.829407
00-016-2658,eastern eyes,dave davies,3,2024-12-05 14:25:22.829420
00-016-2658,heartbroke,george strait,3,2024-12-05 14:25:22.829432
00-016-2658,mothers of the disappeared,u2,3,2024-12-05 14:25:22.829444
26-855-5082,evangelion,vendetta beats,3,2024-12-05 14:25:22.829710
26-855-5082,choose me,loose ends,5,2024-12-05 14:25:22.829724
26-855-5082,cruise on out,rory gallagher,3,2024-12-05 14:25:22.829737
26-855-5082,welcome,phil collins,3,2024-12-05 14:25:22.829749
26-855-5082,stiff upper lip,ac/dc,4,2024-12-05 14:25:22.829762
54-184-4386,sweet home alabama,lynyrd skynyrd,4,2024-12-05 14:25:22.830019
54-184-4386,kill the king,rainbow,3,2024-12-05 14:25:22.830033
54-184-4386,don't turn around,aswad,3,2024-12-05 14:25:22.830049
54-184-4386,old times good times,stephen stills,5,2024-12-05 14:25:22.830063
54-184-4386,in a darkened room,skid row,5,2024-12-05 14:25:22.830075
61-498-9785,long ago,mariah carey,4,2024-12-05 14:25:22.830347
61-498-9785,natural natty,mighty diamonds,5,2024-12-05 14:25:22.830364
61-498-9785,have a heart,charlie rich,3,2024-12-05 14:25:22.830379
61-498-9785,down home blues,z.z. hill,5,2024-12-05 14:25:22.830391
61-498-9785,teach me tonight,al jarreau,4,2024-12-05 14:25:22.830404
65-837-7221,be my yoko ono,barenaked ladies,4,2024-12-05 14:25:22.830702
65-837-7221,maybe tomorrow,don gibson,4,2024-12-05 14:25:22.830717
65-837-7221,this is my night,chaka khan,5,2024-12-05 14:25:22.830729
65-837-7221,a night to remember,high school musical cast,4,2024-12-05 14:25:22.830741
65-837-7221,can't help falling in love,dead moon,5,2024-12-05 14:25:22.830753
22-101-9979,when i get rich,jelly roll,3,2024-12-05 14:25:22.831020
22-101-9979,season song,blue states,3,2024-12-05 14:25:22.831035
22-101-9979,crown of fire,larkin poe,4,2024-12-05 14:25:22.831048
22-101-9979,merry christmas darling,carpenters,4,2024-12-05 14:25:22.831060
22-101-9979,no surprises,easy star all-stars,3,2024-12-05 14:25:22.831072
90-348-0832,mr. loverman (feat. chevelle franklin),shabba ranks,5,2024-12-05 14:25:22.831338
90-348-0832,seeing is believing,donna fargo,3,2024-12-05 14:25:22.831353
90-348-0832,i'd do it for your love,paul simon,5,2024-12-05 14:25:22.831366
90-348-0832,the man whose head expanded,the fall,5,2024-12-05 14:25:22.831378
90-348-0832,he's got the whole world in his hands,odetta,3,2024-12-05 14:25:22.831390
70-049-4735,dystopia,tesseract,5,2024-12-05 14:25:22.831651
70-049-4735,tambourine,eve,5,2024-12-05 14:25:22.831665
70-049-4735,split decision,steve winwood,3,2024-12-05 14:25:22.831678
70-049-4735,rock away,gregory isaacs,3,2024-12-05 14:25:22.831691
70-049-4735,scheherazade,maynard ferguson,5,2024-12-05 14:25:22.831703
42-339-6660,whatever happens,larry carlton,5,2024-12-05 14:25:22.831963
42-339-6660,i'll play for you,seals and crofts,3,2024-12-05 14:25:22.831978
42-339-6660,the king crimson barber shop,king crimson,4,2024-12-05 14:25:22.831990
42-339-6660,my favorite heart to break,the parlor mob,5,2024-12-05 14:25:22.832003
42-339-6660,rude (acoustic),magic!,5,2024-12-05 14:25:22.832015
82-926-9276,loving you beats all i ever seen,johnny paycheck,5,2024-12-05 14:25:22.832279
82-926-9276,mr. tambourine man,bob dylan,3,2024-12-05 14:25:22.832294
82-926-9276,there goes my everything,loretta lynn,5,2024-12-05 14:25:22.832307
82-926-9276,if i follow my mind,jimmy cliff,5,2024-12-05 14:25:22.832319
82-926-9276,wishin' and hopin',dusty springfield,4,2024-12-05 14:25:22.832332
62-832-6005,make up,ariana grande,4,2024-12-05 14:25:22.832591
62-832-6005,blue smoke (kohu-auwahi),dean martin,5,2024-12-05 14:25:22.832605
62-832-6005,ooh! my head,los lobos,3,2024-12-05 14:25:22.832617
62-832-6005,till there was you,the beatles,5,2024-12-05 14:25:22.832629
62-832-6005,runaway,jefferson starship,4,2024-12-05 14:25:22.832640
36-733-6417,fall on deep,john brown's body,5,2024-12-05 14:25:22.832903
36-733-6417,voices,saosin,3,2024-12-05 14:25:22.832922
36-733-6417,lipstick,kip moore,5,2024-12-05 14:25:22.832936
36-733-6417,never let me go,cæcilie norby,3,2024-12-05 14:25:22.832949
36-733-6417,all the massive,todd terry,4,2024-12-05 14:25:22.832961
08-354-6088,i remember,julee cruise,3,2024-12-05 14:25:22.833223
08-354-6088,waiting,311,5,2024-12-05 14:25:22.833237
08-354-6088,unchained melody,harry belafonte,4,2024-12-05 14:25:22.833250
08-354-6088,on fire,tone-loc,3,2024-12-05 14:25:22.833263
08-354-6088,kiss this,aaron tippin,4,2024-12-05 14:25:22.833275
47-226-8036,are you still in love with me,sanchez,3,2024-12-05 14:25:22.833540
47-226-8036,facts of love,jeff lorber,4,2024-12-05 14:25:22.833555
47-226-8036,hooker with a penis,tool,5,2024-12-05 14:25:22.833568
47-226-8036,why do fools fall in love (stereo),the beach boys,5,2024-12-05 14:25:22.833580
47-226-8036,be true,jimmy cliff,5,2024-12-05 14:25:22.833592
09-127-9344,clockwork creep,10cc,4,2024-12-05 14:25:22.833855
09-127-9344,comin' to gitcha,michael franti & spearhead,3,2024-12-05 14:25:22.833869
09-127-9344,the winner takes it all,abba,4,2024-12-05 14:25:22.833882
09-127-9344,gee wiz,toots & the maytals,4,2024-12-05 14:25:22.833895
09-127-9344,black woman,judy mowatt,5,2024-12-05 14:25:22.833906
13-153-9234,if i'm sleeping,bad company,4,2024-12-05 14:25:22.834174
13-153-9234,jenny jenkins,mt. joy,4,2024-12-05 14:25:22.834190
13-153-9234,i am damo suzuki,the fall,5,2024-12-05 14:25:22.834205
13-153-9234,don't let go,pacha massive,4,2024-12-05 14:25:22.834219
13-153-9234,breaking up my bones,vinyl theatre,3,2024-12-05 14:25:22.834232
99-388-0025,greedy girl,jah stitch,3,2024-12-05 14:25:22.834510
99-388-0025,friendly fire,ub40,4,2024-12-05 14:25:22.834526
99-388-0025,ain't no more cane,bob dylan,5,2024-12-05 14:25:22.834540
99-388-0025,marry me,train,5,2024-12-05 14:25:22.834554
99-388-0025,you can't make love,don henley,3,2024-12-05 14:25:22.834567
64-031-6706,sky walker (feat. travis scott),miguel,5,2024-12-05 14:25:22.834852
64-031-6706,ain't doing too bad,james cotton,4,2024-12-05 14:25:22.834867
64-031-6706,night-time,the strangeloves,5,2024-12-05 14:25:22.834881
64-031-6706,tell it like it is,otis redding,3,2024-12-05 14:25:22.834894
64-031-6706,love comes love goes,poco,5,2024-12-05 14:25:22.834907
74-776-2698,the hunter's wife,pistol annies,3,2024-12-05 14:25:22.835192
74-776-2698,r,a$ap rocky,4,2024-12-05 14:25:22.835207
74-776-2698,the truth,beanie sigel,3,2024-12-05 14:25:22.835222
74-776-2698,"a broken heart, a wedding band",stonewall jackson,4,2024-12-05 14:25:22.835235
74-776-2698,write your own songs,waylon jennings,3,2024-12-05 14:25:22.835247
76-924-0751,walk through this world with me,tammy wynette,3,2024-12-05 14:25:22.835532
76-924-0751,sticks & bricks,a day to remember,5,2024-12-05 14:25:22.835547
76-924-0751,me alright,mavado,5,2024-12-05 14:25:22.835561
76-924-0751,million pieces,bastille,5,2024-12-05 14:25:22.835575
76-924-0751,never let her go,david gates,4,2024-12-05 14:25:22.835588
32-696-8482,people of the world,junior murvin,5,2024-12-05 14:25:22.835852
32-696-8482,picasso,the 49ers,5,2024-12-05 14:25:22.835866
32-696-8482,you & me,j-kwon,4,2024-12-05 14:25:22.835879
32-696-8482,jealous guy,roxy music,3,2024-12-05 14:25:22.835892
32-696-8482,everybody's makin' it big but me,dr. hook,3,2024-12-05 14:25:22.835904
94-986-5089,the blackboard of my heart,hank thompson,4,2024-12-05 14:25:22.836183
94-986-5089,look at miss ohio,miranda lambert,5,2024-12-05 14:25:22.836203
94-986-5089,betcha never been loved (like this before),the dells,4,2024-12-05 14:25:22.836218
94-986-5089,when she cries,restless heart,5,2024-12-05 14:25:22.836236
94-986-5089,those were the days,cream,4,2024-12-05 14:25:22.836254
93-720-1447,angels love bad men,the highwaymen,4,2024-12-05 14:25:22.836531
93-720-1447,man on the moon,ballyhoo,3,2024-12-05 14:25:22.836545
93-720-1447,now and forever,air supply,3,2024-12-05 14:25:22.836557
93-720-1447,misery (with steven tyler),p!nk,4,2024-12-05 14:25:22.836569
93-720-1447,you spin me right round (like a record),sweet,5,2024-12-05 14:25:22.836581
98-122-9039,willow weep for me,cannonball adderley,3,2024-12-05 14:25:22.836841
98-122-9039,"claudia, wilhelm r and me",roberto musci,5,2024-12-05 14:25:22.836857
98-122-9039,i'm not in the mood (to say no)!,shania twain,5,2024-12-05 14:25:22.836871
98-122-9039,womb,midnite,3,2024-12-05 14:25:22.836884
98-122-9039,kiss goodbye,cody johnson,4,2024-12-05 14:25:22.836896
93-435-4061,same old love,selena gomez,4,2024-12-05 14:25:22.837158
93-435-4061,my wonderful one,marty robbins,5,2024-12-05 14:25:22.837173
93-435-4061,bring your fine self home,albert collins,5,2024-12-05 14:25:22.837187
93-435-4061,i dedicate my life to you,the dramatics,4,2024-12-05 14:25:22.837199
93-435-4061,chip,the real mckenzies,3,2024-12-05 14:25:22.837211
75-261-2054,the carolinian,chatham county line,3,2024-12-05 14:25:22.837496
75-261-2054,jamaica,elephant man,4,2024-12-05 14:25:22.837510
75-261-2054,face to face,david allan coe,4,2024-12-05 14:25:22.837522
75-261-2054,keep breathing,ingrid michaelson,5,2024-12-05 14:25:22.837534
75-261-2054,away from the sun,3 doors down,4,2024-12-05 14:25:22.837546
91-023-2139,why go,pearl jam,3,2024-12-05 14:25:22.837818
91-023-2139,how the gods kill,danzig,4,2024-12-05 14:25:22.837833
91-023-2139,next year,two door cinema club,5,2024-12-05 14:25:22.837846
91-023-2139,don't ask the reason why,restless heart,4,2024-12-05 14:25:22.837860
91-023-2139,i makes money (money don't make me),jerry jeff walker,4,2024-12-05 14:25:22.837871
53-036-2521,so strong,jonathan butler,4,2024-12-05 14:25:22.838129
53-036-2521,what's it feel like to be a ghost?,taking back sunday,5,2024-12-05 14:25:22.838146
53-036-2521,out the blue,john lennon,4,2024-12-05 14:25:22.838162
53-036-2521,long ago (and far away),chet baker,5,2024-12-05 14:25:22.838177
53-036-2521,it hurt so bad,susan tedeschi,4,2024-12-05 14:25:22.838189
47-478-6926,girl i love you,barrington levy,4,2024-12-05 14:25:22.838472
47-478-6926,back of the bus,g. love & special sauce,4,2024-12-05 14:25:22.838492
47-478-6926,fire away,chris stapleton,5,2024-12-05 14:25:22.838511
47-478-6926,all up to you,con funk shun,3,2024-12-05 14:25:22.838526
47-478-6926,around the world,aqua,4,2024-12-05 14:25:22.838539
86-117-2103,walk in the shadows,queensrÿche,4,2024-12-05 14:25:22.838804
86-117-2103,after all,bob wills,3,2024-12-05 14:25:22.838819
86-117-2103,go away,strawberry switchblade,3,2024-12-05 14:25:22.838832
86-117-2103,feels like summer,al green,4,2024-12-05 14:25:22.838844
86-117-2103,that something in my life,clint black,4,2024-12-05 14:25:22.838858
36-674-2967,one note samba,ella fitzgerald,4,2024-12-05 14:25:22.839124
36-674-2967,found love,jimmy reed,5,2024-12-05 14:25:22.839139
36-674-2967,try not to look so pretty,dwight yoakam,5,2024-12-05 14:25:22.839154
36-674-2967,outcast,shinedown,4,2024-12-05 14:25:22.839167
36-674-2967,curly locks,"lee ""scratch"" perry",5,2024-12-05 14:25:22.839179
18-342-2256,believe (feat. noah hunt),kenny wayne shepherd,5,2024-12-05 14:25:22.839440
18-342-2256,to a party,slightly stoopid,4,2024-12-05 14:25:22.839455
18-342-2256,how lucky,john prine,3,2024-12-05 14:25:22.839468
18-342-2256,matrimony,gilbert o'sullivan,3,2024-12-05 14:25:22.839480
18-342-2256,rock the boat,streetwize,3,2024-12-05 14:25:22.839492
97-808-4940,every once in a while,blackhawk,3,2024-12-05 14:25:22.839752
97-808-4940,these walls,trapt,4,2024-12-05 14:25:22.839765
97-808-4940,cold war (this cold war with you),john prine,4,2024-12-05 14:25:22.839778
97-808-4940,the lotto,ingrid michaelson,5,2024-12-05 14:25:22.839790
97-808-4940,everywhere i go,jackson browne,4,2024-12-05 14:25:22.839802
67-559-5737,pains of love,the new birth,3,2024-12-05 14:25:22.840059
67-559-5737,green onions,mongo santamaria,3,2024-12-05 14:25:22.840074
67-559-5737,my broken souvenirs,pussycat,3,2024-12-05 14:25:22.840087
67-559-5737,pride of man,gordon lightfoot,4,2024-12-05 14:25:22.840099
67-559-5737,the letter,the box tops,3,2024-12-05 14:25:22.840111
73-636-2990,where there is love,patrice rushen,5,2024-12-05 14:25:22.840373
73-636-2990,when you got a good friend,robert johnson,3,2024-12-05 14:25:22.840388
73-636-2990,mare nostrum,paolo fresu,3,2024-12-05 14:25:22.840401
73-636-2990,look away,big country,4,2024-12-05 14:25:22.840413
73-636-2990,dirty diana,michael jackson,4,2024-12-05 14:25:22.840425
90-307-1571,lonely (feat. yung berg),collie buddz,5,2024-12-05 14:25:22.840694
90-307-1571,are you afraid to die,the louvin brothers,5,2024-12-05 14:25:22.840710
90-307-1571,busted,charley pride,4,2024-12-05 14:25:22.840724
90-307-1571,no mother in this world today,lester flatt,3,2024-12-05 14:25:22.840737
90-307-1571,my love's leavin' (feat. michael mcdonald),fourplay,4,2024-12-05 14:25:22.840750
95-005-6742,the things we did last summer,dean martin,3,2024-12-05 14:25:22.841028
95-005-6742,i wish i could have been there,john anderson,3,2024-12-05 14:25:22.841042
95-005-6742,feelin' good,levon helm,4,2024-12-05 14:25:22.841056
95-005-6742,"lover man (oh, where can you be?)",billie holiday,4,2024-12-05 14:25:22.841069
95-005-6742,stubborn love,the lumineers,3,2024-12-05 14:25:22.841081
61-886-4302,run run run,capital letters,3,2024-12-05 14:25:22.841364
61-886-4302,he's alive,dolly parton,5,2024-12-05 14:25:22.841380
61-886-4302,ballad of the band,bad company,4,2024-12-05 14:25:22.841395
61-886-4302,la raza,kid frost,5,2024-12-05 14:25:22.841409
61-886-4302,willie the pimp part one,frank zappa,3,2024-12-05 14:25:22.841421
96-748-7271,still doin' time,george jones,5,2024-12-05 14:25:22.841699
96-748-7271,love letters,alison moyet,3,2024-12-05 14:25:22.841743
96-748-7271,blue canadian rockies,the byrds,4,2024-12-05 14:25:22.841758
96-748-7271,struggling man,jimmy cliff,4,2024-12-05 14:25:22.841771
96-748-7271,i want to be happy,ella fitzgerald,3,2024-12-05 14:25:22.841784
41-299-8273,slave mill,damian marley,3,2024-12-05 14:25:22.842073
41-299-8273,feeling alright?,dave mason,5,2024-12-05 14:25:22.842089
41-299-8273,up on the ladder,radiohead,5,2024-12-05 14:25:22.842102
41-299-8273,keep my motor runnin',eddie money,3,2024-12-05 14:25:22.842115
41-299-8273,"leave em alone (layton greene, lil baby feat. city girls, pnb rock)",quality control,5,2024-12-05 14:25:22.842128
36-033-5517,wig-wam bam,sweet,4,2024-12-05 14:25:22.842393
36-033-5517,if i had my way,rev. gary davis,3,2024-12-05 14:25:22.842407
36-033-5517,electricity,311,4,2024-12-05 14:25:22.842420
36-033-5517,shape i'm in,ambrosia,5,2024-12-05 14:25:22.842432
36-033-5517,atom heart mother,pink floyd,3,2024-12-05 14:25:22.842444
09-834-0769,love is all,jackie wilson,3,2024-12-05 14:25:22.842722
09-834-0769,more,soja,4,2024-12-05 14:25:22.842737
09-834-0769,self-obsessed and sexxee,sonic youth,3,2024-12-05 14:25:22.842750
09-834-0769,little one,highly suspect,4,2024-12-05 14:25:22.842763
09-834-0769,yeh ladka hai allah,jatin-lalit,5,2024-12-05 14:25:22.842775
14-518-6018,solitude,billie holiday,3,2024-12-05 14:25:22.843044
14-518-6018,open up,dispatch,5,2024-12-05 14:25:22.843059
14-518-6018,go seek your rights,mighty diamonds,5,2024-12-05 14:25:22.843072
14-518-6018,champagne supernova,oasis,3,2024-12-05 14:25:22.843084
14-518-6018,only one,yellowcard,3,2024-12-05 14:25:22.843096
18-916-9818,grace,devin townsend project,5,2024-12-05 14:25:22.843356
18-916-9818,morning,yusef lateef,4,2024-12-05 14:25:22.843371
18-916-9818,burning hell,joe bonamassa,5,2024-12-05 14:25:22.843384
18-916-9818,who's got the action?,dean martin,4,2024-12-05 14:25:22.843396
